,country_eng_nm,country_iso_alp2,country_nm,field,koreanwave_cn,written_year
286,Slovakia,SK,슬로바키아,K-뷰티,최근 한국 화장품에 대한 관심과 수요를 반영하듯 뷰티 블로거들의 한국 화장품 리뷰와 소개글이 늘어나고 있으며  일부 화장품 온라인 쇼핑몰에서는 한국화장품을 취급하고 있다. 한 화장품 전문 온라인 쇼핑몰에서는 “합리적 가격에높은 품질이 보장되는 한국 화장품은 이미 전세계적으로 인기를 끌고 있다”고소개하며  한국 화장품 코너를 별도로 운영  판매하고 있다.,2019.0
287,Slovakia,SK,슬로바키아,영화,한국 영화가 널리 알려진 것은 아니지만  특정 마니아들 사이에서는 한국 영화의 수준이 인정을 받고 있다. 2018년에는 박찬욱 감독의 “아가씨”가  2019년10월에는 봉준호 감독의 “기생충”이 영화관에서 상영되기도 했다.,2019.0
288,Singapore,SG,싱가포르,한국어,한류의 인기에 힘입어 현지 주요 대학교 NUS  NTU  SMU와 싱가포르 폴리 테크닉  Ngee Ann 폴리테크닉대학교 등은 학생을 대상으로 선택과목 형태의 한국어 강좌를 운영하고 있다. 싱가포르국립대학에서는 2018년 8월부터 선택과목이었던 한국어가 부전공 과목으로 새롭게 채택되어  NUS 학부생들은 한국어를 부전공으로 선택할 수 있게 되었다. 일반인은 한국관광공사  Community Center  사설학원 등에서 수강하고 있다.,2019.0
289,Singapore,SG,싱가포르,K-POP,앞서 언급한 바와 같이 싱가포르 현지에서는 거의 매월 K-POP 콘서트가 개최될만큼 K-POP이 큰 인기를 얻고 있다. 지난 2019년 1월에 싱가포르 내셔널 스타디움(National Stadium)에서 개최된 BTS 콘서트에는 4만 5천여명의 관객이 모였고  2019년 5월에는 제2회 한류팝페스티벌(Hally Pop Fest 2019) 행사가 싱가포르 실내 스타디움(Indoor Stadium)에서 개최되어 Winner  슈퍼주니어  몬스터X  NU’EST 등 다양한 가수들이 약2만 관중의 환호를 받았다. 2019년 6월에는 K-POP 월드페스티벌 싱가포르 예선전 행사가 빅토리아 극장(Victoria Theatre)에서 개최 되어  예선전 우승자 Jojo Hung이 지난 2017년에 이어 싱가포르인으로서는 두 번째로 한국 창원에서 개최된 결선 무대에 진출하여 우수상을 받았다. 또한 2019년 11월에는 Kamp Singapore K-POP 콘서트 행사가 처음으로 싱가포르에서 개최되어 우주소녀  청하  손승연  모모랜드  Stray Kids  NCT 127 등 다양한 가수들이 싱가포르 관객에 선보였다. 주요 K-POP 행사는 싱가포르 영문 일간지 The Straits Times에 소개될 만큼  현지의 관심이 뜨겁다.,2019.0
290,Singapore,SG,싱가포르,방송,<대장금(2004년)>  <궁(2006년)>  <꽃보다 남자(2009년)>  <해를 품은 달(2012년)>  <그 겨울  바람이 분다(2013년)>  <별에서 온 그대(2014년)>  <태양의 후예(2016년)>  <구르미 그린 달빛(2016년)>  <도깨비(2017년)>  <김비서가 왜 그럴까(2018년)> 등 한국드라마가 지속적으로 인기를 얻고 있다. 그밖에도 <런닝맨> <삼시세끼>  <강식당> 등 다양한 예능프로그램이 싱가포르인들에게 사랑 받고 있다. 싱가포르 유일 지상파 방송국인 MediaCorp의 채널뿐만 아니라 KBS World S One  Oh! K  Channel M  Arirang TV  tvN 등 케이블 채널을 통해서도 최신 한국 드라마와 예능 프로그램을 접할 수 있다. 아울러 싱가포르인들은 VIU 등 비디오 스트리밍 서비스를 통해서도 한국 드라마를 즐겨 보는 편이다.,2019.0
291,Singapore,SG,싱가포르,영화,집에서 볼 수 있는 한국 드라마와 K-Pop의 인기에 비해서 극장에서 한국 영화를 관람하는 싱가포르인은 상대적으로 적은 편이다. 그러나 지난 2016년 ‘부산행’ 박스오피스 1위를 차지하고  2019년 칸영화제 황금종려상 수상작 ‘기생충’이 싱가포르에 개봉되어 현지 언론의 큰 주목을 받는 등 한국 영화의 인기가 점차 높아지고 있다. 또한 한국의 독립영화 ‘벌새’  ‘호흡’  ‘히치 하이크’가 싱가포르 영화협회(Singapore Film Society) 주도로 현지에 소개되어 호평을 받았고  아시아영화아카이브(Asia Film Archive) 주도로 ‘여성’을 주제로 한 한국영화 상영회를 개최하는 등 한국 영화의 폭도 넒어지고 있는 추세이다. 싱가포르인들은 판타지와 스릴러 장르에 대한 선호가 높은 편인데  2017년 ‘마스터’  ‘군함도’ 및 2018년 신과 함께 2  공작  물괴 등에 이어서 2019년에는 기생충 봉오동 전투  82년생 김지영  생일 등이 현지에 개봉되었다.,2019.0
292,Singapore,SG,싱가포르,한식,싱가포르는 국민 75%가 중국계이고 국민소득 수준이 높아 음식 및 외식문화에 대한 관심이 매우 높고  다양한 세계 음식이 공존하고 있다. 한류 확산과 한국의 경제력 영향 확대로 한국 음식도 큰 인기를 얻고 있으며  싱가포르에는 200여개의 한식당이 운영되고 있다. 한인뿐만 아니라 싱가포르인도 한식당의 주 고객층을 이루고 있으며  싱가포르 현지인이 직접 운영하는 한식당도 많이있다. 특히 싱가포르 구도심인 Tanjong Pagar 지역에 한국 음식점들이 밀집해 한국 음식을 좋아하는 싱가포르인들이 이 지역을 찾고 있다. 2016년 3월에는 한식 재단에서 도쿄와 서유럽  미국  중국  동남아 편에 이어 싱가포르 우수 한식당을 소개하는 <우수 한식당 가이드북>이 발간되었다. 2019년 6월에는 현지 유력 호텔인 Fullerton Bay Hotel 한식메뉴를 처음으로 소개하였고  7월에는 싱가포르대사관 주관으로 한식요리 콘테스트를 개최하였다. 아울러 2019년 9월에는 현지 슈퍼마켓 체인인 콜드 스토리지(Cold Storage)에서 한국식품특별전(K-Food Fair 2019)를 개최되어 농식품 등에 대한 높은 관심도 보여주었다.,2019.0
293,Singapore,SG,싱가포르,스포츠(태권도 등),싱가포르 내에서 태권도는 한-싱 수교(1975년) 이전부터 한-싱 우호 및 문화 교류 증진에 기여해 왔다. 지난 2018년 2월에는 세르미앙 응(Ser Miang Ng)싱가포르 국제올림픽위원회(IOC) 위원이 한국 국기원의 명예 이사장으로 추대된 바 있다. 싱가포르는 1974년에 설립된 싱가포르태권도연맹(STF)을 중심으로 태권도를 보급  발전시켜 왔으며  약 2만 5천명의 싱가포르인이 태권도를 즐기고 있다. 태권도는 축구  수영 등과 더불어 싱가포르 내에서 매우 인기 있는 스포츠 중의 하나이다. STF는 싱가포르 단일 스포츠 단체 중 최대 규모이고  자체 회비와 많은 자원 봉사자들을 통해 운영되고 있다. 2016년 6월에 개최된 STF 42주년 기념사에서 Tan Chuan-Jin 사회가족발전부장관은 축사를 통해 태권도가 싱가포르 인기 스포츠 중 하나로 성장했으며  이러한 태권도의 인기가 태권도의 스포츠 정신에서 기인했다고 하고  깊은 관심을 표명하였다. 2015년 동남아시아 게임(SEA Games)에서 싱가포르는 태권도에서 16년 만에 금메달 2개를 획득하였고 2017년에는 동메달 1개를 획득하였다. 주싱가포르대사관은 STF와 함께 매년 한국대사배 태권도 대회를 개최하고 있으며  2019년 제2회 대사배태권도대회에는 600여 명의 선수들이 참가하여 성황리에 행사를 마쳤다. 현재 싱가포르에는 50여 명에 달하는 한국 태권도 사범이 STF와 협조해 태권도를 통한 한류문화 전파를 강화하고 있다.,2019.0
294,Singapore,SG,싱가포르,뷰티,한국 드라마 등 한류의 영향으로 뷰티에 대한 관심도 높아지고 있다. 2014년 1월에 싱가포르 창이공항 제3터미널에 신라면세점을 오픈하였으며  2015년 7월에는 아모레퍼시픽(설화수)이 100번째 글로벌 매장을 싱가포르에 개장하는 등 싱가포르에 뷰티 관련 산업 진출이 활발하다. 2015년 50여 개였던 한국 화장품 매장 수는 2017년 상반기 124개로 2년간 약 2.5배 증가하였으며  자체 매장뿐 아니라 화장품 편집숍  드럭스토어부터 백화점  면세점에 이르는 다양한 판매처에 K-뷰티 브랜드가 진출해 있다(자료 출처: 한누리 9월호).,2019.0
295,United Arab Emirates : UAE,AE,아랍에미리트,기타 산업 파급효과,UAE 젊은이들이 한류 드라마와 K-Pop 등을 좋아하게 되고 그 젊은이들이 한류팬클럽으로 오랫동안 활동함에 따라 한국 상품에 대한 선호가 늘어 양국의교역과 관광인구가 계속 증가하고 있다. 실제로 여대생들을 주축으로 한류가 전파되고 있는 특성상 한국 화장품과 메이크업에 대한 관심이 함께 증가하고 있으며  방학을 이용해 인턴  여행 등의 목적으로 한국을 찾는 젊은이들이 늘어나고있다.,2019.0
296,United Arab Emirates : UAE,AE,아랍에미리트,드라마,"UAE ‘두바이TV’에서 2007년 7월 <겨울연가>  2008년 1월 <대장금>이 각각방영되었다. 이는 UAE의 현지 방송국에서 한국드라마를 처음 방영한 것이지만방영이 오후 4시로 편성돼 높은 시청률을 기록하지는 못했다.
2011년부터 다양한 장르의 한국 드라마가 현지에 소개됐으며  <꽃보다 남자>  <아가씨를 부탁해>  <빅>  <드림하이1&2>  <메리는 외박중>  <커피프린스>  <장난스런 키스>  <개인의 취향>  <추노>  <근초고왕>  <넌 내게 반했어> <옥탑방 왕세자>  <상속자들>  <그겨울  바람이 분다>  <미남이시네요>  <패션왕>  <주군의 태양> 등이 MBC2  MBC4 채널 등에서 방영됐다.
그 이후 대학생 등 젊은 여성층을 중심으로 한국드라마에 대한 선호가 크게확대되었으나  시청자들이 일부 젊은 층에 국한되어 있고  아랍어 더빙 등의 문제가 있어 TV 매체에서 한국 드라마 방영이 줄어들고  주로 디지털 플랫폼을 통해서만 방영되고 있는 상황이다.
그러나 올해 MBC 채널을 통해 <응답하라 1988>  <밀회>  <어바웃 타임>이방영되는 등 한국 드라마에 대한 관심이 다시금 높아지고 있는데  이는 최근BTS 등 역내에서 개최되고 있는 K-Pop 콘서트로 인한 한류 콘텐츠에 대한 관심 고조와 더불어 UAE 방송사들이 새로운 콘텐츠를 찾고자 하는 노력의 일환으로 해석된다.",2019.0
297,United Arab Emirates : UAE,AE,아랍에미리트,영화,"2009년 12월에 두바이 필름페스티벌에서 <엄마>를 상영한 바 있으며  2010년 12월 아부다비 한국 영화 시리즈 행사를 통해 <워낭소리>  <식객: 김치 전쟁>  <킹콩을 들다>를 상영한 바 있다. 또한 2011년 10월에 아부다비 필름 페스티벌에서 ‘황해’를  2012년 5월에는 현지 상영관에서 <7광구>를 각각 상영했는데  두 영화에 대한 반응은 그리 크지 않았던 것으로 보인다.
2011년 12월에 아부다비여자대학에서 학생들을 대상으로 한국영화를 상영했는데  <과속스캔들>과 같은 소프트한 로맨틱코미디와 <맨발의 꿈>과 같은 휴먼드라마가 좋은 반응을 얻었다.
2012년 4월 에미리트 한국 영화제에서는 장편영화 <고지전>  <무산일기> <블라인드>  <맨발의 꿈>  <아리랑>  <풍산개>  <최종병기 활>과 <파란만장> 등단편 8편이 사흘간 상영되었다. 2012년 10월 아부다비 필름페스티벌에서는 장편 <좋은 놈  나쁜 놈  이상한 놈>  <다른 나라에서>  <공동경비구역>  <광해  왕이 된 남자>  <봄  여름  가을  겨울 그리고 봄>  <늑대소년>과 단편 <낙타들> 등한국영화가 대대적으로 상영되어 한국 영화를 UAE 국민들에게 알리는 기회가되었다.
2013년 3월 <늑대소년> 시사회와 주연배우 송중기씨가 팬 사인회를 가져 현지인들의 큰 관심을 모으기도 했다. 또한  2013년 10월 아부다비 필름페스티벌에서 한국 단편 애니메이션 <The Big Boy>가 상영되었으며  2013년 11월에는코리아 위크 행사의 일환으로 <타워>가 상영되었다.
2014년 4월 UAE 전역에 <설국열차>를 공식 개봉하였으며  2014년 6월 <뽀로로 극장판 슈퍼썰매 대모험>이 개봉되었다. 2014년 10월에 개최된 코리아페스티벌에서는 <스파이>와 <타겟>을 상영하였다.
2015년 3월 UAE 샤르자 예술 재단이 주최한 제12회 샤르자 비엔날레에서박경근 감독의 다큐멘터리 <철의 꿈>이 상영되었으며 10월의 코리아 페스티벌에서는 <국제시장>이 상영되었다.
2016년 3월 수도 아부다비에 한국문화원 개원 이후 월 2회 한국영화의 밤을진행 중이며  <소중한 날의 꿈>  <님아  그 강을 건너지 마오>  <암살> 등이 상영되었다. 2016년 11월에 열리는 코리아 페스티벌에서는 임권택 감독의 <달빛길어올리기>가 국립극장에서 상영되었고  주연배우 예지원 씨와 관객과의 만남이 진행되었다. 또한  2016년 11월에는 <인천상륙작전>이 개봉하였고 $261 268의 수익을 올렸다.
한국문화원은 2017년 1월부터 비영리로 다양한 고전영화 등 월드시네마를정기적으로 상영하는 시네마스페이스와 협력하여 정기적으로 한국 영화를 마나랏 사디야트에서 상영하고 있으며  2018년의 경우  <서편제>  <파닥파닥>  <국가대표>  <밀양>  <4등> 등이 상영되었다.2017년 4월에는 대사관 및 두바이 총영사관 주최로 아부다비와 두바이의 영화전용관인 복스시네마에서 제 1회 한국영화제를 개최하였다. 개막작 <부산행>을 시작으로 <말하는 건축가>  <소중한 날의 꿈>  <밀정>  <우리들>  <사도> <터널>  <동주>와 같이 다양한 장르의 작품들을 상영하여 한국 영화의 우수성을알렸고  영화 배급사와 교류하여 콘텐츠 수출의 가능성을 마련하였다. 이에 이어 2018년 11월과 2019년 6월에 각각 제 2회 및 3회 한국영화제가 연례적으로 개최되고 있다.
또한 2017년 11월에는 한-아랍소사이어티 주최 한국영화의 날 행사가 아부다비와 두바이에서 개최되었고  <택시운전사>  <베테랑>  <해적:바다로 간 산적>과 단편 <브레드 이발소> 등이 상영되었다.
UAE는 다수의 외국인들이 거주하는 국가라서  마케팅 측면에서 판단할 때는UAE에 거주하는 다수 외국인들을 대상으로 할 것인지  아니면 아랍계 국민들을대상으로 할 것인지 고려해야 하며  특히 보수적인 아랍 사람들을 대상으로 상영할 때는 가급적 지나치게 폭력적이거나 성적 노출이 심한 영화는 피하는 것이좋다.",2019.0
